,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
98,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000100000000000000000,0.0096249494,0.0063421711,0.014520668999999998,5.0,0.009753987833333332,0.0060928051250000006,0.0122161675,6.0,0.00879422,ds8.bench.estimation
99,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000111110000000000000,0.012131262333333332,0.009687070150000001,0.013955271,3.0,0.005244288,0.0033806635,0.0071079125,2.0,0.00834637,ds8.bench.estimation
100,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,0.007801104951387751,0.0028728984,0.014957420249999994,53684.0,0.007699724314419544,0.0028441691,0.014688740999999998,53053.0,0.0071399,ds8.bench.estimation
101,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000010000000000000,0.010465857,0.00799654515,0.014615053599999999,3.0,0.010317251000000001,0.00733022165,0.0145249849,3.0,0.010892,ds8.bench.estimation
102,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011111000000000000,0.009570856236641221,0.0042516545,0.01776536,131.0,0.009871285078125,0.00391755295,0.01738958275,128.0,0.00875719,ds8.bench.estimation
103,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011110000000000000,0.00974801097122302,0.004249236925,0.016437130249999998,278.0,0.010081652801886793,0.0044448745,0.01807322724999999,318.0,0.00909871,ds8.bench.estimation
104,0000000000000000000000000000000000000000000000000000110000000000|0000000000000000000000000000000000000000001111111111001100000000|0000000000000000000000000000000000000000000000000000001100000000,0.002688929294329588,0.0002862113,0.0073695516,66565.0,0.002669928286068306,0.00028904228500000004,0.0072571526499999985,66322.0,0.00117635,ds8.bench.estimation
105,0000000000000000000000000000000000000000000000000000110000000000|0000000000000011111111111111111111111111110000000000000000000000|0000000000000000000000000011111111111111110000000000000000000000,0.014141120937500001,0.007753775375,0.0238887575,16.0,,,,,0.0112013,ds8.bench.estimation
106,0000000000000000000000000000000000000000000000000000110000000000|0000001110000000000000000000000000000000000000000000000000000000|0000000110000000000000000000000000000000000000000000000000000000,0.074666505,0.06483899725,0.08449401275,2.0,,,,,0.0605716,ds8.bench.estimation
107,0000000000000000000000000000000000000000000000000000110000000000|0000001110000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011110000000000000,0.004843172,0.004843172,0.004843172,1.0,,,,,0.00864656,ds8.bench.estimation
108,0000000000000000000000000000000000000000000000000000110000000000|0000001110000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,0.007101863904761905,0.0024952465,0.012731365,21.0,,,,,0.00693656,ds8.bench.estimation
109,0000000000000000000000000000000000000000000000000000110000000000|0000001110000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000001111111111000000000000,0.006313798600920811,0.0022763616,0.012882147999999977,543.0,,,,,0.00370909,ds8.bench.estimation
110,0000000000000000000000000000000000000000000000000000110000000000|0000001110000000000000000000000000000000001111111111001100000000|0000000000000000000000000000000000000000000000000000001100000000,0.003217894157142857,0.000486766715,0.006703216749999999,7.0,,,,,0.000837382,ds8.bench.estimation
111,0000000000000000000000000000000000000000000000000000110000000000|1111110001111111111111111111111111111111110000000000000000000000|0000000000000011111111111111111111111111110000000000000000000000,0.008071257859813085,0.0030319008500000006,0.019190775499999993,107.0,,,,,0.00436183,ds8.bench.estimation
112,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000000000000000000000000011111111111111110000000000000000000000,0.010799875708333332,0.00492233535,0.017027682750000002,24.0,,,,,0.00890036,ds8.bench.estimation
113,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000001110000011111111111100000000000000000000000000000000000000,0.010394037666666666,0.00672983685,0.013636381500000001,3.0,,,,,0.0109151,ds8.bench.estimation
114,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000001110000111111111111111111111111111110000000000000000000000,0.011818740818181817,0.0061349586,0.020075205000000006,165.0,,,,,0.00929609,ds8.bench.estimation
115,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000000000000111111111111111111111111111110000000000000000000000,0.012087782033819243,0.00545734085,0.020773402999999985,1715.0,0.011544708671607753,0.00553124235,0.020108303249999997,1754.0,0.0108204,ds8.bench.estimation
116,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000001110000000000000000000000000000000000000000000000000000000,0.00866829575954582,0.00322788125,0.016242855,23691.0,,,,,0.00687117,ds8.bench.estimation
117,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000000000000100000000000000000000000000000000000000000000000000,0.01368888,0.01368888,0.01368888,1.0,,,,,0.0124469,ds8.bench.estimation
118,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000001110000011111111111111111111111111110000000000000000000000,0.009868420125295001,0.0037486375,0.018211110000000003,4661.0,,,,,0.00714903,ds8.bench.estimation
119,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000000000000000|0000000000000011111111111111111111111111110000000000000000000000,0.008817523707315538,0.0027352348000000003,0.017032683999999996,19069.0,,,,,0.00650025,ds8.bench.estimation
120,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111110000000000001100000000|0000000000000000000000000000000000000000000000000000001100000000,0.001593852053298969,6.752450000000001e-05,0.005769552399999999,97.0,0.0014321102992857142,5.922200425000001e-05,0.0049651888249999995,84.0,9.58898e-07,ds8.bench.estimation
121,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111111111111111000000000000|0000001110000000000000000000000000000000001111111111000000000000,0.00379065925,0.0006860608125,0.007824056449999997,18.0,,,,,0.0033103,ds8.bench.estimation
122,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111111111111111000000000000|0000000000000000000000000000000000000000001111111111000000000000,0.0031304387834289234,0.00011308182,0.008871558999999994,1217.0,0.00306753232251349,0.00015002852,0.008957299099999998,1149.0,0.000446688,ds8.bench.estimation
123,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111111111111111001100000000|0000000000000000000000000000000000000000001111111111000000000000,0.0023545913666666663,0.00035896878,0.005948631149999999,12.0,0.002430871277777778,0.00038860146,0.0049965467999999996,9.0,9.58622e-07,ds8.bench.estimation
124,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111111111111111001100000000|0000000000000000000000000000000000000000000000000000001100000000,0.0019325190451805552,5.2422838500000004e-05,0.006651392099999998,72.0,0.0019520611211702127,2.925241025e-05,0.0060051062499999995,94.0,9.5859e-07,ds8.bench.estimation
125,0000000000000000000000000000000000000000000000000000110000000000|1111111111111111111111111111111111111111111111111111001100000000|0000000000000000000000000000000000000000001111111111001100000000,0.0014181213687820223,3.61456125e-05,0.005199778625,356.0,0.0013133444258695652,2.3984702e-05,0.004577884799999999,345.0,9.58565e-07,ds8.bench.estimation
126,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000111111000000000000,0.0109377425,0.009070861874999999,0.012804623125000001,2.0,,,,,0.00991597,ds8.bench.estimation
127,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000100000000000000000,0.011794473000000001,0.0060711178,0.016998439999999997,17.0,0.011484250444444444,0.004213477575,0.018619517999999995,18.0,0.00990707,ds8.bench.estimation
128,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000001011111000000000000,0.009695008,0.009695008,0.009695008,1.0,0.01024872,0.01024872,0.01024872,1.0,0.00956544,ds8.bench.estimation
129,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000001000001000000000000,0.007758877250000001,0.002775841,0.011849479375000001,4.0,0.0083985955,0.005530968725,0.011266222275,2.0,0.0092812,ds8.bench.estimation
130,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011111000000000000,0.010428311005366727,0.00418393105,0.019044115999999976,559.0,0.010431407994699646,0.00462665075,0.018601285000000002,566.0,0.00996667,ds8.bench.estimation
131,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000011110000000000000,0.010635273785567011,0.0045114335,0.018112376,485.0,0.010686701125,0.00446792455,0.0178627715,448.0,0.0102957,ds8.bench.estimation
132,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000111110000000000000,0.0074735324999999995,0.004046129,0.009250966150000001,4.0,0.010868973249999999,0.0053939151,0.019131205624999998,4.0,0.00945493,ds8.bench.estimation
133,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000001111111000000000000,0.01647493,0.010907113,0.022042747,2.0,0.0098432735,0.008121515825,0.011565031175,2.0,0.0108376,ds8.bench.estimation
134,0000000000000000000000000000000000000000000000000000111100000000|0000000000000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000000000000001000000000000,0.008265379283267803,0.0031598889,0.01551127299999999,699173.0,0.008174895380353674,0.003117836,0.015346568750000001,698446.0,0.00764561,ds8.bench.estimation
135,0000000000000000000000000000000000000000000000000000111100000000|0000001110000000000000000000000000000000001111111111000000000000|0000000000000000000000000000000000000000001111111110000000000000,0.008906711999999999,0.005033808,0.012224735149999999,3.0,,,,,0.00834965,ds8.bench.estimation
